trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
282	8	2	FFfamiliar	h	249	463033	
283	8	3	FFfamiliar	j	366	464044	
284	8	4	FFfamiliar	c	286	465171	
285	8	5	FFfamiliar	i	213	466216	
286	8	6	FFfamiliar	g	199	467177	
287	8	7	FFfamiliar	e	435	468139	
288	8	8	FFfamiliar	FFfamiliarTarget	331	469333	
289	8	9	FFfamiliar	a	214	470427	
290	8	10	FFfamiliar	b	269	471389	
291	8	1	FFtrained	3	435	475435	
292	8	2	FFtrained	I	249	476628	
293	8	3	FFtrained	0	331	477639	
294	8	4	FFtrained	:	199	478733	
295	8	5	FFtrained	N	269	479695	
296	8	6	FFtrained	R	214	480723	
297	8	7	FFtrained	FFtrainedTarget	366	481684	
298	8	8	FFtrained	E	286	482812	
299	8	9	FFtrained	A	213	483856	
300	8	10	FFtrained	V	178	484818	
301	8	1	FFnew	N	366	494765	
302	8	2	FFnew	b	199	495893	
303	8	3	FFnew	FFnewTarget	178	496854	
304	8	4	FFnew	L	435	497783	
305	8	5	FFnew	FFnewTarget	213	498977	
306	8	6	FFnew	K	249	499938	
307	8	7	FFnew	Y	214	500949	
308	8	8	FFnew	y	331	501911	
309	8	9	FFnew	k	269	503005	
310	8	10	FFnew	Z	286	504033	
311	8	1	letter	p	331	512096	
312	8	2	letter	a	286	513185	
313	8	3	letter	e	178	514230	
314	8	4	letter	g	269	515158	
315	8	5	letter	m	214	516186	
316	8	6	letter	b	249	517147	
317	8	7	letter	u	435	518159	
318	8	8	letter	t	213	519353	
319	8	9	letter	z	366	520314	
320	8	10	letter	r	199	521442	
