trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
278	7	8	letter	r	366	449700	
279	7	9	letter	LetterTarget	178	450827	
280	7	10	letter	g	435	451756	
281	8	1	FFnew	s	214	461968	
282	8	2	FFnew	t	249	462930	
283	8	3	FFnew	h	178	463925	
284	8	4	FFnew	c	269	464853	
285	8	5	FFnew	u	366	465881	
286	8	6	FFnew	FFnewTarget	331	467009	
287	8	7	FFnew	l	286	468103	
288	8	8	FFnew	j	199	469147	
289	8	9	FFnew	t	435	470109	
290	8	10	FFnew	p	213	471303	
291	8	1	FFfamiliar	g	286	475283	
292	8	2	FFfamiliar	e	199	476326	
293	8	3	FFfamiliar	FFfamiliarTarget	178	477288	
294	8	4	FFfamiliar	a	366	478216	
295	8	5	FFfamiliar	d	435	479344	
296	8	6	FFfamiliar	j	331	480538	
297	8	7	FFfamiliar	i	214	481632	
298	8	8	FFfamiliar	c	213	482610	
299	8	9	FFfamiliar	b	249	483571	
300	8	10	FFfamiliar	h	269	484583	
301	8	1	FFtrained	4	213	494629	
302	8	2	FFtrained	0	435	495591	
303	8	3	FFtrained	FFtrainedTarget	178	496785	
304	8	4	FFtrained	E	366	497713	
305	8	5	FFtrained	FFtrainedTarget	269	498841	
306	8	6	FFtrained	A	214	499869	
307	8	7	FFtrained	:	199	500830	
308	8	8	FFtrained	I	286	501792	
309	8	9	FFtrained	3	249	502837	
310	8	10	FFtrained	R	331	503848	
311	8	1	letter	e	366	511961	
312	8	2	letter	r	269	513083	
313	8	3	letter	g	199	514110	
314	8	4	letter	m	435	515072	
315	8	5	letter	u	213	516266	
316	8	6	letter	z	214	517227	
317	8	7	letter	b	286	518189	
318	8	8	letter	p	178	519217	
319	8	9	letter	a	331	520145	
320	8	10	letter	t	249	521240	
