block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	7	3	3	2	I	2	0	790	0	Ⴟ	cut_ui_stereo_44KHz.wav
1	8	4	3	2	I	1	0	784	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	9	2	2	1	C	1	0	1384	0	Ⴡ	cut_r_stereo_44KHz.wav
1	10	4	3	2	I	2	0	899	0	Ⴃ	cut_ui_stereo_44KHz.wav
1	11	1	2	0	C	2	0	1081	0	Ⴂ	cut_r_stereo_44KHz.wav
1	12	3	3	2	I	2	0	959	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	13	2	1	0	C	1	1	770	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	14	1	1	1	C	2	1	676	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	15	3	4	2	I	1	0	731	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	16	4	4	2	I	1	0	767	0	Ⴃ	cut_ei_stereo_44KHz.wav
1	17	1	1	1	C	1	0	1499	0	Ⴂ	cut_oei_stereo_44KHz.wav
1	18	3	4	2	I	1	0	863	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	19	2	1	0	C	2	0	894	0	Ⴡ	cut_oei_stereo_44KHz.wav
1	20	4	3	2	I	1	0	727	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	21	2	2	1	C	1	0	777	0	Ⴡ	cut_r_stereo_44KHz.wav
1	22	1	2	0	C	1	1	726	1	Ⴂ	cut_r_stereo_44KHz.wav
1	23	4	4	2	I	2	0	694	1	Ⴃ	cut_ei_stereo_44KHz.wav
1	24	3	3	2	I	1	0	965	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	25	1	2	0	C	1	1	1071	1	Ⴂ	cut_r_stereo_44KHz.wav
1	26	3	4	2	I	1	0	862	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	27	4	4	2	I	2	0	581	0	Ⴃ	cut_ei_stereo_44KHz.wav
1	28	2	2	1	C	1	0	895	0	Ⴡ	cut_r_stereo_44KHz.wav
1	29	1	1	1	C	2	1	926	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	30	3	3	2	I	1	0	909	0	Ⴟ	cut_ui_stereo_44KHz.wav
1	31	2	1	0	C	2	0	1027	0	Ⴡ	cut_oei_stereo_44KHz.wav
1	32	4	3	2	I	1	0	655	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	33	2	2	1	C	1	0	632	0	Ⴡ	cut_r_stereo_44KHz.wav
1	34	3	3	2	I	2	0	775	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	35	4	4	2	I	2	0	727	1	Ⴃ	cut_ei_stereo_44KHz.wav
1	36	1	2	0	C	1	1	814	1	Ⴂ	cut_r_stereo_44KHz.wav
1	37	2	1	0	C	2	0	693	0	Ⴡ	cut_oei_stereo_44KHz.wav
1	38	4	3	2	I	1	0	926	0	Ⴃ	cut_ui_stereo_44KHz.wav
1	39	1	1	1	C	2	1	602	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	40	3	4	2	I	1	0	950	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	41	1	2	0	C	1	1	688	1	Ⴂ	cut_r_stereo_44KHz.wav
1	42	3	4	2	I	1	0	735	1	Ⴟ	cut_ei_stereo_44KHz.wav
1	43	4	3	2	I	1	0	780	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	44	2	1	0	C	1	1	508	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	45	3	3	2	I	2	0	756	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	46	2	2	1	C	2	1	594	1	Ⴡ	cut_r_stereo_44KHz.wav
1	47	4	4	2	I	2	0	789	0	Ⴃ	cut_ei_stereo_44KHz.wav
1	48	1	1	1	C	2	1	961	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	49	4	3	2	I	1	0	675	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	50	3	4	2	I	1	0	598	1	Ⴟ	cut_ei_stereo_44KHz.wav
1	51	2	2	1	C	2	1	650	1	Ⴡ	cut_r_stereo_44KHz.wav
1	52	1	1	1	C	1	0	922	0	Ⴂ	cut_oei_stereo_44KHz.wav
1	53	2	1	0	C	2	0	750	0	Ⴡ	cut_oei_stereo_44KHz.wav
1	54	1	2	0	C	1	1	1007	1	Ⴂ	cut_r_stereo_44KHz.wav
1	55	3	3	2	I	2	0	634	0	Ⴟ	cut_ui_stereo_44KHz.wav
1	56	4	4	2	I	2	0	921	0	Ⴃ	cut_ei_stereo_44KHz.wav
1	57	2	2	1	C	1	0	733	0	Ⴡ	cut_r_stereo_44KHz.wav
1	58	3	4	2	I	1	0	624	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	59	4	3	2	I	1	0	594	0	Ⴃ	cut_ui_stereo_44KHz.wav
1	60	1	1	1	C	1	0	470	0	Ⴂ	cut_oei_stereo_44KHz.wav
1	61	2	1	0	C	1	1	569	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	62	1	2	0	C	2	0	759	0	Ⴂ	cut_r_stereo_44KHz.wav
1	63	3	3	2	I	1	0	691	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	64	4	4	2	I	1	0	823	0	Ⴃ	cut_ei_stereo_44KHz.wav
1	65	1	1	1	C	1	0	579	0	Ⴂ	cut_oei_stereo_44KHz.wav
