block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
2	162	4	3	2	I	2	0	578	1	Ⴇ	cut_ui.wav
2	163	2	1	0	C	1	1	976	1	Ⴂ	cut_ei.wav
2	164	3	3	2	I	2	0	602	1	Ⴜ	cut_ui.wav
2	165	2	2	1	C	2	1	711	1	Ⴂ	cut_r.wav
2	166	1	1	1	C	2	1	412	1	Ⴋ	cut_ei.wav
2	167	3	4	2	I	2	0	824	0	Ⴜ	cut_s.wav
2	168	4	4	2	I	1	0	1366	1	Ⴇ	cut_s.wav
2	169	1	2	0	C	1	1	807	1	Ⴋ	cut_r.wav
2	170	2	2	1	C	2	1	489	1	Ⴂ	cut_r.wav
2	171	3	4	2	I	2	0	847	1	Ⴜ	cut_s.wav
2	172	4	4	2	I	1	0	591	0	Ⴇ	cut_s.wav
2	173	1	1	1	C	2	1	483	1	Ⴋ	cut_ei.wav
2	174	4	3	2	I	1	0	701	0	Ⴇ	cut_ui.wav
2	175	3	3	2	I	1	0	820	1	Ⴜ	cut_ui.wav
2	176	2	1	0	C	2	0	626	0	Ⴂ	cut_ei.wav
2	177	1	2	0	C	1	1	922	1	Ⴋ	cut_r.wav
2	178	2	1	0	C	1	1	1183	1	Ⴂ	cut_ei.wav
2	179	3	4	2	I	2	0	861	0	Ⴜ	cut_s.wav
2	180	4	4	2	I	1	0	689	1	Ⴇ	cut_s.wav
2	181	2	2	1	C	2	1	742	1	Ⴂ	cut_r.wav
2	182	3	3	2	I	1	0	671	1	Ⴜ	cut_ui.wav
2	183	1	1	1	C	1	0	959	0	Ⴋ	cut_ei.wav
2	184	4	3	2	I	1	0	889	0	Ⴇ	cut_ui.wav
2	185	1	1	1	C	2	1	717	1	Ⴋ	cut_ei.wav
2	186	2	1	0	C	1	1	767	1	Ⴂ	cut_ei.wav
2	187	4	4	2	I	2	0	1669	0	Ⴇ	cut_s.wav
2	188	3	3	2	I	1	0	1686	1	Ⴜ	cut_ui.wav
2	189	2	2	1	C	2	1	685	1	Ⴂ	cut_r.wav
2	190	4	3	2	I	2	0	1461	0	Ⴇ	cut_ui.wav
2	191	3	4	2	I	1	0	1350	1	Ⴜ	cut_s.wav
2	192	1	2	0	C	1	1	753	1	Ⴋ	cut_r.wav
2	193	4	3	2	I	1	0	1357	1	Ⴇ	cut_ui.wav
2	194	1	1	1	C	2	1	756	1	Ⴋ	cut_ei.wav
2	195	3	4	2	I	1	0	897	0	Ⴜ	cut_s.wav
2	196	2	2	1	C	2	1	585	1	Ⴂ	cut_r.wav
2	197	1	2	0	C	1	1	1471	1	Ⴋ	cut_r.wav
2	198	3	3	2	I	1	0	1451	0	Ⴜ	cut_ui.wav
2	199	2	1	0	C	1	1	1142	1	Ⴂ	cut_ei.wav
2	200	4	4	2	I	1	0	852	1	Ⴇ	cut_s.wav
