block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file

LR

2	121	4	3	2	I	1	0	681	1	Ⴂ	cut_eeuw.wav
2	122	1	2	0	C	2	0	1214	0	Ⴥ	cut_ooi.wav
2	123	2	2	1	C	2	1	614	1	Ⴁ	cut_ooi.wav
2	124	3	4	2	I	2	0	822	1	Ⴟ	cut_nk.wav
2	125	2	1	0	C	1	1	1112	1	Ⴁ	cut_ieuw.wav
2	126	3	3	2	I	2	0	1428	1	Ⴟ	cut_eeuw.wav
2	127	1	1	1	C	1	0	922	0	Ⴥ	cut_ieuw.wav
2	128	4	4	2	I	1	0	1139	0	Ⴂ	cut_nk.wav
2	129	3	4	2	I	1	0	1012	0	Ⴟ	cut_nk.wav
2	130	4	4	2	I	2	0	709	0	Ⴂ	cut_nk.wav
2	131	2	1	0	C	1	1	974	1	Ⴁ	cut_ieuw.wav
2	132	1	1	1	C	1	0	871	0	Ⴥ	cut_ieuw.wav
2	133	2	2	1	C	2	1	1067	1	Ⴁ	cut_ooi.wav
2	134	3	3	2	I	1	0	941	1	Ⴟ	cut_eeuw.wav
2	135	1	2	0	C	1	1	1251	1	Ⴥ	cut_ooi.wav
2	136	4	3	2	I	1	0	749	1	Ⴂ	cut_eeuw.wav
2	137	2	1	0	C	1	1	944	1	Ⴁ	cut_ieuw.wav
2	138	1	1	1	C	1	0	560	0	Ⴥ	cut_ieuw.wav
2	139	3	4	2	I	2	0	1153	1	Ⴟ	cut_nk.wav
2	140	4	4	2	I	1	0	763	0	Ⴂ	cut_nk.wav
2	141	1	2	0	C	2	0	1222	0	Ⴥ	cut_ooi.wav
2	142	4	3	2	I	1	0	588	0	Ⴂ	cut_eeuw.wav
2	143	3	3	2	I	2	0	854	1	Ⴟ	cut_eeuw.wav
2	144	2	2	1	C	1	0	819	0	Ⴁ	cut_ooi.wav
2	145	1	1	1	C	1	0	743	0	Ⴥ	cut_ieuw.wav
2	146	3	3	2	I	2	0	911	0	Ⴟ	cut_eeuw.wav
2	147	2	2	1	C	2	1	567	1	Ⴁ	cut_ooi.wav
2	148	4	3	2	I	1	0	731	0	Ⴂ	cut_eeuw.wav
