block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	7	1	1	1	C	1	0	1903	0	Ⴐ	cut_j_stereo_44KHz.wav
1	8	2	1	0	C	1	1	1689	1	Ⴖ	cut_j_stereo_44KHz.wav
1	9	4	3	2	I	2	0	1917	0	Ⴉ	cut_s_stereo_44KHz.wav
1	10	3	3	2	I	2	0	1442	0	Ⴔ	cut_s_stereo_44KHz.wav
1	11	1	1	1	C	2	1	1244	1	Ⴐ	cut_j_stereo_44KHz.wav
1	12	2	2	1	C	0	0	0	0	Ⴖ	cut_f_stereo_44KHz.wav
1	13	4	4	2	I	2	0	1321	0	Ⴉ	cut_ei_stereo_44KHz.wav
1	14	1	2	0	C	1	1	1463	1	Ⴐ	cut_f_stereo_44KHz.wav
1	15	3	4	2	I	2	0	1415	1	Ⴔ	cut_ei_stereo_44KHz.wav
1	16	2	1	0	C	1	1	1041	1	Ⴖ	cut_j_stereo_44KHz.wav
1	17	4	3	2	I	2	0	1182	1	Ⴉ	cut_s_stereo_44KHz.wav
1	18	2	1	0	C	1	1	1033	1	Ⴖ	cut_j_stereo_44KHz.wav
