block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	7	1	1	1	C	1	0	908	0	Ⴕ	cut_h_stereo_44KHz.wav
1	8	4	3	2	I	1	0	1962	0	Ⴔ	cut_g_stereo_44KHz.wav
1	9	3	4	2	I	2	0	1398	1	Ⴉ	cut_w_stereo_44KHz.wav
1	10	2	1	0	C	1	1	1182	1	Ⴖ	cut_h_stereo_44KHz.wav
1	11	1	2	0	C	1	1	1293	1	Ⴕ	cut_l_stereo_44KHz.wav
1	12	4	3	2	I	1	0	1538	0	Ⴔ	cut_g_stereo_44KHz.wav
1	13	1	1	1	C	1	0	1359	0	Ⴕ	cut_h_stereo_44KHz.wav
1	14	3	3	2	I	0	0	0	0	Ⴉ	cut_g_stereo_44KHz.wav
1	15	2	2	1	C	2	1	1849	1	Ⴖ	cut_l_stereo_44KHz.wav
1	16	4	4	2	I	2	0	1264	1	Ⴔ	cut_w_stereo_44KHz.wav
1	17	1	1	1	C	1	0	1071	0	Ⴕ	cut_h_stereo_44KHz.wav
1	18	4	3	2	I	2	0	1065	1	Ⴔ	cut_g_stereo_44KHz.wav
1	19	2	1	0	C	1	1	995	1	Ⴖ	cut_h_stereo_44KHz.wav
1	20	3	4	2	I	1	0	1468	0	Ⴉ	cut_w_stereo_44KHz.wav
1	21	1	2	0	C	1	1	1433	1	Ⴕ	cut_l_stereo_44KHz.wav
1	22	4	4	2	I	2	0	1381	0	Ⴔ	cut_w_stereo_44KHz.wav
1	23	3	3	2	I	2	0	1413	1	Ⴉ	cut_g_stereo_44KHz.wav
1	24	2	2	1	C	0	0	0	0	Ⴖ	cut_l_stereo_44KHz.wav
1	25	4	4	2	I	2	0	1838	1	Ⴔ	cut_w_stereo_44KHz.wav
1	26	1	1	1	C	2	1	1380	1	Ⴕ	cut_h_stereo_44KHz.wav
1	27	3	4	2	I	2	0	1613	1	Ⴉ	cut_w_stereo_44KHz.wav
1	28	2	1	0	C	1	1	1674	1	Ⴖ	cut_h_stereo_44KHz.wav
1	29	4	3	2	I	2	0	1632	0	Ⴔ	cut_g_stereo_44KHz.wav
1	30	3	3	2	I	2	0	1135	0	Ⴉ	cut_g_stereo_44KHz.wav
1	31	1	2	0	C	2	0	1978	0	Ⴕ	cut_l_stereo_44KHz.wav
1	32	2	2	1	C	1	0	1287	0	Ⴖ	cut_l_stereo_44KHz.wav
1	33	4	4	2	I	2	0	1373	1	Ⴔ	cut_w_stereo_44KHz.wav
1	34	2	2	1	C	1	0	1329	0	Ⴖ	cut_l_stereo_44KHz.wav
1	35	3	3	2	I	1	0	1587	1	Ⴉ	cut_g_stereo_44KHz.wav
1	36	1	1	1	C	1	0	1223	0	Ⴕ	cut_h_stereo_44KHz.wav
1	37	2	1	0	C	1	1	691	1	Ⴖ	cut_h_stereo_44KHz.wav
1	38	3	4	2	I	2	0	1463	1	Ⴉ	cut_w_stereo_44KHz.wav
1	39	4	3	2	I	1	0	1701	0	Ⴔ	cut_g_stereo_44KHz.wav
1	40	1	2	0	C	2	0	1803	0	Ⴕ	cut_l_stereo_44KHz.wav
1	41	2	1	0	C	1	1	1033	1	Ⴖ	cut_h_stereo_44KHz.wav
1	42	1	2	0	C	1	1	1037	1	Ⴕ	cut_l_stereo_44KHz.wav
1	43	4	3	2	I	2	0	1123	0	Ⴔ	cut_g_stereo_44KHz.wav
1	44	3	3	2	I	2	0	866	0	Ⴉ	cut_g_stereo_44KHz.wav
1	45	4	4	2	I	1	0	1003	1	Ⴔ	cut_w_stereo_44KHz.wav
1	46	2	2	1	C	1	0	1507	0	Ⴖ	cut_l_stereo_44KHz.wav
1	47	1	1	1	C	2	1	1327	1	Ⴕ	cut_h_stereo_44KHz.wav
1	48	3	4	2	I	2	0	1188	0	Ⴉ	cut_w_stereo_44KHz.wav
1	49	2	1	0	C	1	1	961	1	Ⴖ	cut_h_stereo_44KHz.wav
1	50	1	2	0	C	1	1	1311	1	Ⴕ	cut_l_stereo_44KHz.wav
1	51	3	3	2	I	2	0	1483	0	Ⴉ	cut_g_stereo_44KHz.wav
1	52	4	3	2	I	2	0	1370	1	Ⴔ	cut_g_stereo_44KHz.wav
1	53	3	4	2	I	1	0	1063	0	Ⴉ	cut_w_stereo_44KHz.wav
1	54	4	4	2	I	1	0	1516	1	Ⴔ	cut_w_stereo_44KHz.wav
1	55	2	2	1	C	1	0	1043	0	Ⴖ	cut_l_stereo_44KHz.wav
