trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
266	7	6	FFnew	r	331	439198	
267	7	7	FFnew	p	366	440292	
268	7	8	FFnew	m	249	441420	
269	7	9	FFnew	t	213	442431	
270	7	10	FFnew	n	199	443393	
271	7	1	letter	u	286	447373	
272	7	2	letter	a	178	448416	
273	7	3	letter	z	366	449345	
274	7	4	letter	t	435	450472	
275	7	5	letter	m	199	451666	
276	7	6	letter	p	213	452627	
277	7	7	letter	g_target	331	453589	
278	7	8	letter	e	249	454683	
279	7	9	letter	r_target	269	455694	
280	7	10	letter	b	214	456722	
281	8	1	FFtrained	N	331	466687	
282	8	2	FFtrained	V	214	467781	
283	8	3	FFtrained	FFtrainedTarget	435	468742	
284	8	4	FFtrained	®	199	469920	
285	8	5	FFtrained	:	249	470881	
286	8	6	FFtrained	R	286	471892	
287	8	7	FFtrained	I	366	472937	
288	8	8	FFtrained	A	178	474064	
289	8	9	FFtrained	0	269	474993	
290	8	10	FFtrained	3	213	476021	
291	8	1	FFfamiliar	i	178	480001	
292	8	2	FFfamiliar	c	269	480928	
293	8	3	FFfamiliar	FFfamiliarTarget	435	481956	
294	8	4	FFfamiliar	g	286	483150	
295	8	5	FFfamiliar	f	331	484194	
296	8	6	FFfamiliar	d	214	485289	
297	8	7	FFfamiliar	j	366	486250	
298	8	8	FFfamiliar	b	199	487361	
299	8	9	FFfamiliar	e	213	488323	
300	8	10	FFfamiliar	a	249	489284	
301	8	1	FFnew	l	331	499314	
302	8	2	FFnew	p	435	500409	
303	8	3	FFnew	FFnewTarget	213	501603	
304	8	4	FFnew	r	214	502564	
305	8	5	FFnew	FFnewTarget	286	503526	
306	8	6	FFnew	k	199	504554	
307	8	7	FFnew	q	269	505515	
308	8	8	FFnew	m	178	506543	
309	8	9	FFnew	n	366	507472	
310	8	10	FFnew	t	249	508599	
311	8	1	letter	z	269	516629	
312	8	2	letter	b	435	517652	
313	8	3	letter	t	366	518845	
314	8	4	letter	r	286	519973	
315	8	5	letter	p	214	521017	
316	8	6	letter	m	213	521979	
317	8	7	letter	g	178	522924	
318	8	8	letter	a	199	523852	
319	8	9	letter	e	331	524814	
320	8	10	letter	u	249	525908	
